gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2629726566	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	de017fa989efdd0ba1afa9964f060923	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	TLACOLULA. 8 mi E of San Pablo Villa de Mitla, along road to Ayutla.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.930886	-96.287039			1036.0	1036.0	0.0	0.0	1967-10-18	18	10	1967	2766741	2766741	PRESERVED_SPECIMEN	NMNH-SI	US	2579038A:00044614		Howard Scott Gentry		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Howard Scott Gentry			2024-01-25T00:06:20.209Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629726563	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	5e5c1a18d90f62d7e370add07aa825c9	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	TLACOLULA. 8 mi E of San Pablo Villa de Mitla, along road to Ayutla.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.930886	-96.287039			1036.0	1036.0	0.0	0.0	1967-10-18	18	10	1967	2766741	2766741	PRESERVED_SPECIMEN	NMNH-SI	US	2579037A		Howard Scott Gentry		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Howard Scott Gentry			2024-01-25T00:06:15.364Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629726528	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	1362cbb107a907f51290e6fb183e8ba2	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	IXTLÁN. 6-8 mi NE of Cd. Oaxaca along road to Ixtlan.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.121117	-96.627033			762.0	762.0	0.0	0.0	1952-08-28	28	8	1952	2766741	2766741	PRESERVED_SPECIMEN	NMNH-SI	US	2539920:00044622		Howard Scott Gentry		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Howard Scott Gentry; Boone Halberg			2024-01-25T00:06:18.393Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629726512	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	866445772460d69537226f269913e2aa	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	TLACOLULA. Near Cueva Blanca.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.947158	-96.404711			850.0	850.0	0.0	0.0	1966-07-22	22	7	1966	2766741	2766741	PRESERVED_SPECIMEN	NMNH-SI	US	2798045:00044610		Howard Scott Gentry		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	James Schoenwetter			2024-01-25T00:06:14.410Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629726509	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	95c142021f54681a38272a0880f26d41	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	COIXTLAHUACA. 7 km SO del puente Calapa.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.083611	-97.350555	90.0		850.0	850.0	0.0	0.0	2001-11-07	7	11	2001	2766741	2766741	PRESERVED_SPECIMEN	MOBOT	MO	1566985:04798629		Abisaí Josué García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí Josué García Mendoza; Eloy Solano Camacho			2024-01-25T00:06:20.836Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
2629726497	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	727b8eaa1a5c911ed9b07204eff32eb7	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	ETLA 1 km NE del Seminario, paraje Loma de Las Peñitas.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.164461	-96.742661			925.0	925.0	0.0	0.0	2006-08-17	17	8	2006	2766741	2766741	PRESERVED_SPECIMEN	CIIDIR-IPN	OAX	30893		Abisaí Josué García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Eugenio Padilla Gómez			2024-01-25T00:06:20.486Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629726474	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	15d3511706c8e53d8d96c1bb64834b85	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	OCOTLÁN. 10 km al SE de San Jerónimo Taviche, terracería a San Pedro Taviche.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.680222	-96.572417			910.0	910.0	0.0	0.0	2016-11-17	17	11	2016	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1475345		Abisaí Josué García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí Josué García Mendoza; Irma Sonia Franco Martínez; Daniel Sandoval Gutiérrez; Juvenal Aragón Parada; Miguel Castillo Cruz			2024-01-25T00:06:19.467Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2629726449	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	d554b7aa85a2d1e7327d94ae4556e77e	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	ZIMATLÁN. Paraje La Cantera, San Pedro el Alto.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.787631	-97.089442			1050.0	1050.0	0.0	0.0	1998-11-24	24	11	1998	2766741	2766741	PRESERVED_SPECIMEN	UACh	CHAP	45341		Abisaí Josué García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Andrés Gelacio Miranda Moreno; Oscar L. Hernández M.			2024-01-25T00:06:18.934Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629726445	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	8cabe953f57cd79a3bdcfb8a552ba742	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	CENTRO. San Felipe del Agua, near city of Oaxaca.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.113606	-96.70838			890.0	890.0	0.0	0.0	1899-06-16	16	6	1899	2766741	2766741	PRESERVED_SPECIMEN	NMNH-SI	US	346567:00044590		Howard Scott Gentry		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Joseph Nelson Rose; Walter Hough			2024-01-25T00:06:18.322Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629726413	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	8f56f2d7c14704d55f8b399d2649d1bf	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	IXTLÁN. 6-8 mi NE of Cd. Oaxaca along road to Ixtlan.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.121117	-96.627033			762.0	762.0	0.0	0.0	1952-08-28	28	8	1952	2766741	2766741	PRESERVED_SPECIMEN	NMNH-SI	US	2539920		Howard Scott Gentry		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Howard Scott Gentry; Boone Halberg			2024-01-25T00:06:15.324Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629726412	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	77671409d790c45dc3dd4a7edf64183e	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	OCOTLÁN. 10 km SE de San Jerónimo Taviche, terracería a San Pedro Taviche.	Oaxaca	PRESENT	5	ff90b050-c256-11db-b71b-b8a03c50a862	16.680222	-96.572417			910.0	910.0	0.0	0.0	2016-11-16	16	11	2016	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1475350		Abisaí Josué García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí Josué García Mendoza; Irma Sonia Franco Martínez; Daniel Sandoval Gutiérrez; Juvenal Aragón Parada; Miguel Castillo Cruz			2024-01-25T00:06:19.188Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2629726386	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	fd31298bab6d5156f1ccf420dfbb2ac9	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	HUAJUAPAN. Entrada a la Cañada de Lencho, E de Santo Domingo Tonalá.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.728503	-97.945867			900.0	900.0	0.0	0.0	1985-08-13	13	8	1985	2766741	2766741	PRESERVED_SPECIMEN	CIIDIR-IPN	OAX	26341		Abisaí Josué García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Felipe de Jesus Palma Cruz			2024-01-25T00:06:19.910Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629726376	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	5610824a810d9a0be32a69abd171da15	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	COIXTLAHUACA. Cerro Maguey al W de San Antonio Abad, camino a La Mexicana.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.918925	-97.472805			1065.0	1065.0	0.0	0.0	1991-09-20	20	9	1991	2766741	2766741	PRESERVED_SPECIMEN	FESI-UNAM	IZTA	NO DISPONIBLE		Abisaí Josué García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Pedro Tenorio Lezama			2024-01-25T00:06:15.400Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629726321	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	5e672fd8f45353665ce054ce85625664	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	CENTRO. San Felipe del Agua, near city of Oaxaca.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.113606	-96.70838			890.0	890.0	0.0	0.0	1899-06-16	16	6	1899	2766741	2766741	PRESERVED_SPECIMEN	NMNH-SI	US	346567		Abisaí Josué García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Joseph Nelson Rose; Walter Hough			2024-01-25T00:06:20.185Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629726311	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	0d275c7f6e978bc7a7cec92a6e6fc128	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	NOCHIXTLÁN. 15 km SO de Santa Inés de Zaragoza, camino a San Juan Tamazola.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.157111	-97.180667			994.5	994.5	0.0	0.0	2017-06-05	5	6	2017	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1475245		Abisaí Josué García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí Josué García Mendoza; Irma Sonia Franco Martínez; Daniel Sandoval Gutiérrez; Juvenal Aragón Parada			2024-01-25T00:06:14.660Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2629726303	bf4cf2f3-d1d3-42a8-8496-0445f063a92f	6e1b681dfb3b4368671b755bbaab542f	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	MIAHUATLÁN. 11.6 km SO de San Pablo Coatlán, carretera Miahuatlán-Soledad Piedra Larga.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.183333	-96.816667	100.0		870.0	870.0	0.0	0.0	1987-12-11	11	12	1987	2766741	2766741	PRESERVED_SPECIMEN	INECOL	XAL	P9765		Abisaí Josué García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Rafael Torres Colín; Álvaro Delfino Campos Villanueva			2024-01-25T00:06:15.062Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629688385	98c51784-da02-4f0e-81a4-f3635cb3cba7	35d25d9ed8562631f5c5755768ff89ca	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	Rancho La Cruz, 31 km al W de Huajuapan de León, Distrito Huajuapan de León	Oaxaca	PRESENT	2	ff90b050-c256-11db-b71b-b8a03c50a862	17.716667	-97.916667	90.0		1780.0				1992-12-10	10	12	1992	2766741	2766741	PRESERVED_SPECIMEN	INECOL	XAL	K420253		A.J. García M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	R. Torres-Colín; A. Campos V.; J.I. Calzada			2024-01-25T11:35:16.958Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629621667	98c51784-da02-4f0e-81a4-f3635cb3cba7	28a0a25d2d97c7f058af7460d460a030	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	2 km al S del Estudiante, camino Oaxaca-Ixtlán, Distrito del Centro	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.166667	-96.616667	90.0						1986-01-14	14	1	1986	2766741	2766741	PRESERVED_SPECIMEN	INECOL	XAL	6861		A.J. García M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	A.J. García M.; R. Torres-Colín			2024-01-25T11:35:14.193Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629615663	98c51784-da02-4f0e-81a4-f3635cb3cba7	b97cf562ab3113e1a581e89dd5a3ed00	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	N de Frijol Colorado-Maxtaloya	Veracruz de ignacio de la llave	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.633333	-97.366667	80.0		2450.0				1988-04-01	1	4	1988	2766741	2766741	PRESERVED_SPECIMEN	INECOL	XAL	6587		M. Cházaro B.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	M. Cházaro B.; P. Hernández de Ch.			2024-01-25T11:35:00.785Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629595378	98c51784-da02-4f0e-81a4-f3635cb3cba7	235c8c09ed377b51be4d77be3e492cba	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	San Lorenzo Mixtepec, 0.5 km W	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.293375	-96.34475	100.0		2100.0				1996-11-16	16	11	1996	2766741	2766741	PRESERVED_SPECIMEN	INECOL	XAL	XAL0128571		E. Hunn		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Hunn			2024-01-25T11:34:43.549Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629586862	98c51784-da02-4f0e-81a4-f3635cb3cba7	a2a722341541889d9eefd8e57fa8cbf0	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	5 km al W de Santa María Atzompa	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.102222	-96.828889	100.0		1760.0				2001-03-01	1	3	2001	2766741	2766741	PRESERVED_SPECIMEN	INECOL	XAL	XAL0121843		R.A. Palestina G.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	R.A. Palestina G.			2024-01-25T11:35:25.898Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629530002	98c51784-da02-4f0e-81a4-f3635cb3cba7	8b81296b6d3a9f9d32c4f09bd1fe8b15	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	NO DISPONIBLE	Puebla	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.333333	-97.433333	90.0		1650.0				1979-08-17	17	8	1979	2766741	2766741	PRESERVED_SPECIMEN	INECOL	XAL	M006515		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J.A. Zavala H.			2024-01-25T11:34:58.399Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
